contact,day,month,duration,campaign,pdays,previous,poutcome,y,uid
cellular,28,jan,918,1,93,1,success,yes,42764
unknown,20,may,129,8,-1,0,unknown,no,4752
cellular,5,feb,178,7,-1,0,unknown,no,30548
cellular,3,sep,444,1,99,1,failure,yes,41408
cellular,10,nov,95,1,95,3,success,yes,42192
cellular,28,jun,348,6,94,6,failure,no,44003
unknown,12,jun,247,2,-1,0,unknown,no,10449
cellular,14,jul,334,4,93,6,other,yes,44169
cellular,30,jan,339,2,-1,0,unknown,no,28698
unknown,19,may,140,2,-1,0,unknown,no,4298
cellular,15,sep,173,2,99,4,failure,yes,41578
telephone,22,jul,119,2,-1,0,unknown,no,16191
cellular,18,nov,63,2,-1,0,unknown,no,25092
unknown,14,may,339,1,-1,0,unknown,no,2910
unknown,27,may,1168,2,-1,0,unknown,no,6566
cellular,18,aug,80,6,-1,0,unknown,no,21357
unknown,2,jun,658,2,-1,0,unknown,no,8148
cellular,18,may,309,2,-1,0,unknown,no,39143
cellular,28,jan,224,2,-1,0,unknown,no,28058
cellular,23,jul,213,1,-1,0,unknown,no,16332
cellular,8,jul,82,4,-1,0,unknown,no,13149
unknown,8,may,235,1,-1,0,unknown,no,1216
cellular,3,mar,136,2,280,1,failure,yes,43199
unknown,20,jun,25,11,-1,0,unknown,no,11721
telephone,14,may,166,1,-1,0,unknown,no,37859
unknown,9,jun,151,1,-1,0,unknown,no,9851
cellular,25,jul,363,6,-1,0,unknown,no,17064
cellular,7,aug,365,8,-1,0,unknown,no,19573
cellular,3,sep,365,1,94,1,success,yes,41411
unknown,20,jun,109,1,-1,0,unknown,no,11751
unknown,26,may,87,2,-1,0,unknown,no,5991
cellular,14,aug,174,2,-1,0,unknown,no,21078
cellular,20,nov,370,2,195,1,other,yes,26580
cellular,20,nov,120,4,196,1,other,no,26660
cellular,18,nov,422,2,-1,0,unknown,no,25238
cellular,18,nov,120,2,-1,0,unknown,no,25070
unknown,11,jun,129,3,-1,0,unknown,no,10053
unknown,30,may,124,4,-1,0,unknown,no,7871
cellular,27,may,158,1,-1,0,unknown,no,39658
cellular,20,apr,150,2,-1,0,unknown,yes,33111
unknown,20,may,719,1,-1,0,unknown,yes,4766
cellular,16,jul,89,2,-1,0,unknown,no,14932
cellular,8,jul,1111,1,-1,0,unknown,no,13358
cellular,16,sep,267,1,-1,0,unknown,no,41599
cellular,8,aug,207,2,-1,0,unknown,no,19783
telephone,30,jul,41,2,-1,0,unknown,no,17977
unknown,6,jun,246,3,-1,0,unknown,no,9344
cellular,26,aug,428,2,-1,0,unknown,yes,23048
cellular,16,jul,204,2,-1,0,unknown,no,14979
unknown,21,may,45,13,-1,0,unknown,no,4965
unknown,6,may,315,1,-1,0,unknown,no,594
unknown,16,may,304,2,-1,0,unknown,no,3933
cellular,8,may,501,2,-1,0,unknown,yes,35787
cellular,14,may,204,5,-1,0,unknown,no,38041
cellular,17,jul,102,2,-1,0,unknown,no,14992
telephone,23,apr,164,4,-1,0,unknown,no,33772
unknown,20,jun,110,3,-1,0,unknown,no,11985
unknown,6,jun,761,3,-1,0,unknown,no,9613
unknown,20,jun,14,13,-1,0,unknown,no,11904
unknown,5,jun,77,2,-1,0,unknown,no,9214
cellular,22,jul,184,4,-1,0,unknown,no,16155
unknown,20,jun,496,3,-1,0,unknown,no,12105
cellular,24,aug,79,2,94,2,success,no,41254
cellular,28,aug,56,7,-1,0,unknown,no,23632
unknown,5,jun,1149,2,-1,0,unknown,yes,9050
unknown,20,jun,37,3,-1,0,unknown,no,11971
unknown,27,may,112,1,-1,0,unknown,no,6278
cellular,6,aug,258,2,-1,0,unknown,no,19300
cellular,12,may,183,6,-1,0,unknown,no,36783
cellular,8,aug,90,5,-1,0,unknown,no,19750
cellular,29,jan,135,2,184,5,failure,no,28530
cellular,13,may,177,3,343,1,other,no,37405
unknown,20,jun,139,2,-1,0,unknown,no,11670
cellular,7,aug,401,3,-1,0,unknown,yes,19538
unknown,9,jul,15,1,-1,0,unknown,no,44122
cellular,22,jun,154,1,124,1,other,no,43960
cellular,4,aug,157,1,-1,0,unknown,no,18863
unknown,20,jun,471,2,-1,0,unknown,no,11813
cellular,11,aug,370,4,-1,0,unknown,no,20282
cellular,7,may,55,1,-1,0,unknown,no,35373
cellular,15,jul,368,2,-1,0,unknown,no,14550
unknown,4,jun,219,1,-1,0,unknown,no,8832
unknown,8,may,246,3,-1,0,unknown,no,1535
cellular,6,may,569,2,-1,0,unknown,no,34833
cellular,5,aug,1113,1,-1,0,unknown,no,19151
cellular,31,jul,49,24,-1,0,unknown,no,18368
unknown,11,jun,199,3,-1,0,unknown,no,10254
unknown,21,may,660,1,-1,0,unknown,no,5034
unknown,27,may,140,2,-1,0,unknown,no,6396
cellular,5,may,252,1,-1,0,unknown,no,34507
cellular,11,may,150,1,370,2,failure,no,36110
cellular,6,may,207,1,351,2,failure,no,34757
cellular,6,aug,641,6,-1,0,unknown,yes,19292
cellular,5,may,319,2,169,1,failure,no,34683
cellular,25,may,159,1,111,1,failure,no,39499
cellular,14,may,93,3,-1,0,unknown,no,38017
telephone,18,nov,82,2,-1,0,unknown,no,25202
unknown,20,jun,78,2,-1,0,unknown,no,12097
cellular,13,may,101,3,-1,0,unknown,no,37292
cellular,21,dec,385,7,131,2,failure,no,42540
unknown,5,may,27,1,-1,0,unknown,no,228
cellular,8,may,77,2,-1,0,unknown,no,35701
cellular,28,aug,79,10,-1,0,unknown,no,23605
unknown,14,may,174,3,-1,0,unknown,no,2747
unknown,12,may,62,2,-1,0,unknown,no,2071
cellular,6,feb,42,2,206,5,failure,no,30745
cellular,15,may,178,2,270,8,other,no,38371
cellular,18,nov,167,2,-1,0,unknown,no,25109
cellular,6,aug,44,2,-1,0,unknown,no,19344
cellular,7,may,211,4,88,8,success,yes,43659
cellular,21,nov,93,2,-1,0,unknown,no,27367
cellular,18,mar,147,4,-1,0,unknown,yes,31371
unknown,3,jun,315,1,-1,0,unknown,no,8422
cellular,14,may,340,3,371,8,failure,no,38079
cellular,9,mar,78,2,120,1,failure,no,31288
cellular,30,apr,140,2,-1,0,unknown,no,34132
cellular,21,jul,221,8,-1,0,unknown,no,15688
cellular,8,jun,243,4,-1,0,unknown,yes,40208
telephone,11,may,21,1,-1,0,unknown,no,36200
cellular,18,aug,101,2,-1,0,unknown,no,21354
telephone,11,may,26,1,-1,0,unknown,no,36044
cellular,10,feb,158,2,92,5,success,yes,42978
cellular,3,feb,369,2,-1,0,unknown,no,29580
cellular,2,feb,96,2,208,1,failure,no,29375
cellular,26,aug,183,10,-1,0,unknown,no,23032
cellular,11,oct,365,2,774,11,failure,no,44975
cellular,18,may,373,1,-1,0,unknown,yes,39040
unknown,8,may,249,5,-1,0,unknown,no,1522
cellular,11,may,410,2,292,11,failure,no,36414
cellular,20,nov,217,3,-1,0,unknown,no,26818
cellular,19,jul,207,2,276,3,other,yes,44225
unknown,23,may,263,2,-1,0,unknown,no,5331
cellular,26,may,260,2,-1,0,unknown,no,39556
telephone,14,jul,164,3,-1,0,unknown,no,14494
cellular,18,jul,110,10,-1,0,unknown,no,15354
cellular,16,apr,156,1,147,7,other,no,32291
cellular,27,feb,45,1,-1,0,unknown,no,31177
unknown,14,may,347,1,-1,0,unknown,no,2907
cellular,26,may,56,2,97,2,other,no,39581
cellular,26,may,527,2,103,1,success,no,39530
cellular,16,apr,244,1,-1,0,unknown,no,32315
cellular,13,aug,320,2,101,2,success,yes,41017
unknown,9,may,43,2,-1,0,unknown,no,1998
cellular,6,aug,148,2,98,1,success,no,40663
unknown,11,jun,249,1,-1,0,unknown,no,10177
unknown,18,jun,55,2,-1,0,unknown,no,11339
cellular,21,jul,250,1,-1,0,unknown,no,15780
cellular,22,oct,608,2,92,4,other,yes,45095
cellular,15,may,61,1,298,2,failure,no,38126
cellular,6,apr,122,4,341,2,failure,no,43427
cellular,14,may,396,5,-1,0,unknown,yes,43726
telephone,30,jul,49,5,-1,0,unknown,no,18155
unknown,21,may,42,1,-1,0,unknown,no,4984
cellular,29,jan,62,3,-1,0,unknown,no,28606
cellular,6,jul,270,3,-1,0,unknown,yes,40478
cellular,25,oct,189,1,185,4,success,no,45099
cellular,12,aug,668,2,463,1,success,yes,40863
unknown,21,may,323,1,-1,0,unknown,no,4800
cellular,9,jul,173,1,-1,0,unknown,no,13663
cellular,17,apr,202,3,318,1,failure,no,33028
cellular,17,apr,819,4,-1,0,unknown,no,33019
cellular,7,jul,254,1,-1,0,unknown,no,12830
cellular,21,nov,240,3,-1,0,unknown,no,27471
telephone,30,jul,74,6,-1,0,unknown,no,18216
cellular,18,nov,77,1,127,3,failure,no,24956
cellular,8,apr,326,1,-1,0,unknown,no,31829
unknown,6,may,198,1,-1,0,unknown,no,533
cellular,19,nov,83,1,152,4,failure,no,25767
cellular,20,nov,91,3,-1,0,unknown,no,26885
cellular,21,nov,55,2,-1,0,unknown,no,27054
cellular,29,jan,452,2,253,2,failure,no,28508
cellular,6,feb,384,5,-1,0,unknown,no,30653
unknown,7,may,281,2,-1,0,unknown,no,1135
cellular,6,may,472,1,-1,0,unknown,no,34867
cellular,20,aug,156,12,-1,0,unknown,no,21989
telephone,17,nov,85,1,-1,0,unknown,no,24322
cellular,18,jul,259,3,-1,0,unknown,no,15426
unknown,6,jun,168,3,-1,0,unknown,no,9440
cellular,15,may,200,5,-1,0,unknown,no,38515
cellular,18,aug,192,2,-1,0,unknown,no,21339
unknown,9,jun,77,1,-1,0,unknown,no,9771
cellular,8,may,36,5,336,9,failure,no,35921
cellular,28,jan,191,2,-1,0,unknown,no,27991
cellular,7,may,178,1,-1,0,unknown,no,35443
telephone,8,jul,141,1,-1,0,unknown,no,13042
unknown,16,jun,119,2,-1,0,unknown,no,10712
telephone,8,oct,153,1,93,1,success,yes,41741
unknown,6,may,190,3,-1,0,unknown,no,761
unknown,30,may,130,2,-1,0,unknown,no,7875
cellular,5,aug,163,1,-1,0,unknown,no,44452
cellular,7,apr,381,1,243,4,failure,no,31687
cellular,29,jan,331,1,-1,0,unknown,no,28260
cellular,13,may,245,4,-1,0,unknown,no,37505
unknown,15,may,430,2,-1,0,unknown,no,3579
unknown,4,jun,29,1,-1,0,unknown,no,8781
cellular,30,jan,379,1,-1,0,unknown,no,28682
telephone,18,may,33,5,-1,0,unknown,no,38738
cellular,5,feb,98,1,-1,0,unknown,no,30271
cellular,9,apr,159,1,-1,0,unknown,no,31902
cellular,2,feb,981,5,269,2,failure,yes,29377
cellular,6,may,428,1,-1,0,unknown,no,34932
cellular,18,aug,82,3,-1,0,unknown,no,21393
cellular,6,oct,572,1,-1,0,unknown,no,41703
cellular,2,jun,221,1,-1,0,unknown,no,39924
cellular,7,may,203,1,-1,0,unknown,no,35179
cellular,21,nov,531,1,184,1,failure,no,27290
unknown,12,may,86,1,-1,0,unknown,no,2130
cellular,3,feb,541,1,-1,0,unknown,no,29723
unknown,6,jun,320,1,-1,0,unknown,no,9402
unknown,28,may,153,3,-1,0,unknown,no,7059
cellular,31,jul,61,4,-1,0,unknown,no,18763
telephone,9,dec,135,3,191,2,failure,no,42465
cellular,19,aug,150,2,-1,0,unknown,no,21551
cellular,11,may,143,4,-1,0,unknown,no,36075
unknown,3,jun,215,3,-1,0,unknown,no,8562
cellular,21,aug,274,4,-1,0,unknown,no,22260
telephone,21,jul,179,2,-1,0,unknown,no,15534
cellular,9,feb,269,2,-1,0,unknown,no,30819
cellular,23,jul,698,2,-1,0,unknown,no,16412
cellular,12,may,326,2,-1,0,unknown,no,36688
cellular,17,aug,606,1,196,1,success,yes,41122
cellular,16,apr,466,4,-1,0,unknown,no,32446
unknown,26,may,763,6,-1,0,unknown,no,6054
cellular,18,nov,59,1,-1,0,unknown,no,25034
unknown,9,jun,105,1,-1,0,unknown,no,9872
cellular,10,jul,105,1,-1,0,unknown,no,13742
cellular,3,feb,122,1,96,9,other,no,42848
cellular,11,aug,149,2,-1,0,unknown,no,20335
cellular,6,aug,902,3,-1,0,unknown,yes,19220
unknown,6,jun,78,3,-1,0,unknown,no,9444
unknown,5,may,229,1,-1,0,unknown,no,103
unknown,5,jun,318,3,-1,0,unknown,no,9215
cellular,7,may,449,1,338,1,other,no,35181
unknown,18,jun,35,7,-1,0,unknown,no,11223
cellular,4,feb,275,1,-1,0,unknown,no,29837
cellular,31,jul,68,2,-1,0,unknown,no,18701
unknown,5,may,160,1,-1,0,unknown,no,41
cellular,2,feb,130,1,-1,0,unknown,no,29022
cellular,7,jul,170,1,-1,0,unknown,no,40516
cellular,5,may,352,1,-1,0,unknown,no,34602
cellular,7,aug,96,2,-1,0,unknown,no,19612
unknown,6,may,154,1,-1,0,unknown,no,404
cellular,18,nov,84,1,183,1,other,no,25136
unknown,15,may,257,1,-1,0,unknown,no,3317
unknown,28,may,233,4,-1,0,unknown,no,7018
cellular,19,nov,44,4,-1,0,unknown,no,25629
cellular,21,nov,98,5,-1,0,unknown,no,27514
cellular,6,aug,126,6,-1,0,unknown,no,40660
cellular,30,jul,81,2,-1,0,unknown,no,17988
cellular,30,apr,551,1,-1,0,unknown,no,33926
cellular,18,aug,98,6,-1,0,unknown,no,21286
cellular,6,aug,68,6,-1,0,unknown,no,19433
cellular,28,aug,139,4,-1,0,unknown,no,23569
cellular,28,jul,70,2,-1,0,unknown,no,17275
unknown,23,may,146,13,-1,0,unknown,no,5616
cellular,13,nov,186,2,98,1,success,yes,42269
cellular,1,oct,168,1,122,2,success,no,41666
unknown,26,may,76,1,-1,0,unknown,no,5715
telephone,13,may,148,4,-1,0,unknown,no,37270
unknown,27,jun,32,1,-1,0,unknown,no,44002
cellular,19,nov,116,5,-1,0,unknown,no,25823
cellular,29,jan,89,2,-1,0,unknown,no,28391
cellular,2,jun,318,1,95,7,success,yes,39906
cellular,8,jul,344,1,87,3,failure,yes,44114
cellular,1,jun,129,1,314,2,failure,no,39768
unknown,11,jun,262,1,-1,0,unknown,no,10180
cellular,6,apr,272,1,-1,0,unknown,no,31619
telephone,16,oct,186,1,183,1,failure,yes,41842
cellular,7,may,97,2,171,2,failure,no,35428
unknown,23,may,93,4,-1,0,unknown,no,5207
unknown,20,jun,65,1,-1,0,unknown,no,11734
telephone,27,may,198,2,-1,0,unknown,no,39709
cellular,6,feb,591,8,-1,0,unknown,yes,30788
cellular,13,aug,293,3,-1,0,unknown,no,20931
cellular,4,feb,718,2,189,2,success,yes,29850
cellular,25,aug,220,3,-1,0,unknown,no,22695
cellular,16,jun,89,2,-1,0,unknown,no,40311
cellular,5,may,295,1,-1,0,unknown,no,34540
cellular,30,jul,244,2,-1,0,unknown,no,17984
cellular,13,aug,343,2,-1,0,unknown,no,20870
unknown,20,jun,11,12,-1,0,unknown,no,12158
cellular,21,apr,379,5,-1,0,unknown,yes,33722
cellular,24,jul,54,2,-1,0,unknown,no,16622
cellular,11,nov,135,2,148,1,other,no,42224
unknown,16,may,196,6,-1,0,unknown,no,4025
unknown,5,may,144,3,-1,0,unknown,no,341
cellular,17,apr,69,1,322,2,failure,no,32629
cellular,24,jul,213,10,-1,0,unknown,no,16789
cellular,4,feb,696,2,-1,0,unknown,no,30006
unknown,14,may,178,1,-1,0,unknown,no,2781
telephone,13,aug,618,9,-1,0,unknown,yes,20738
cellular,21,nov,189,1,128,2,other,no,27258
cellular,29,jan,49,3,255,2,other,no,28579
cellular,30,jul,362,2,-1,0,unknown,no,17949
cellular,31,jul,149,2,-1,0,unknown,no,18365
cellular,12,aug,158,2,-1,0,unknown,no,20617
cellular,9,feb,117,4,12,2,other,no,30840
cellular,22,apr,407,2,-1,0,unknown,yes,43522
unknown,18,jun,172,2,-1,0,unknown,no,11138
cellular,30,jul,441,5,-1,0,unknown,yes,18027
cellular,11,jul,94,2,-1,0,unknown,no,14139
cellular,29,jan,170,1,-1,0,unknown,no,28443
unknown,2,jun,26,1,-1,0,unknown,no,8006
cellular,21,aug,36,1,-1,0,unknown,no,22306
unknown,5,may,65,2,-1,0,unknown,no,300
cellular,23,feb,211,1,187,5,success,yes,43105
cellular,11,aug,862,11,-1,0,unknown,no,20370
cellular,29,jan,41,1,184,7,failure,no,28392
cellular,21,jul,78,2,-1,0,unknown,no,15569
cellular,29,sep,138,1,-1,0,unknown,no,41647
unknown,13,may,354,2,-1,0,unknown,no,2606
cellular,4,may,303,3,-1,0,unknown,yes,34187
cellular,30,jul,130,3,-1,0,unknown,no,18180
cellular,14,jul,349,2,-1,0,unknown,no,14248
telephone,5,feb,276,5,-1,0,unknown,no,30503
unknown,18,jun,88,8,-1,0,unknown,no,11199
telephone,30,jul,47,2,-1,0,unknown,no,17930
cellular,6,feb,195,5,259,1,failure,no,30790
cellular,21,aug,74,2,-1,0,unknown,no,22219
telephone,30,oct,132,1,-1,0,unknown,yes,24110
unknown,18,jun,154,4,-1,0,unknown,no,11148
unknown,15,may,53,3,-1,0,unknown,no,3607
telephone,18,aug,161,2,-1,0,unknown,no,21335
cellular,17,nov,332,1,-1,0,unknown,no,24563
cellular,4,feb,155,1,234,1,other,no,42886
unknown,20,jun,168,2,-1,0,unknown,no,11814
unknown,27,may,145,2,-1,0,unknown,no,6102
cellular,5,may,283,1,362,9,failure,no,34628
cellular,5,may,136,2,362,2,other,no,34516
cellular,20,nov,292,2,-1,0,unknown,no,26442
cellular,9,jul,73,3,-1,0,unknown,no,13485
cellular,7,may,138,1,168,1,failure,no,35217
cellular,13,aug,529,1,-1,0,unknown,yes,20883
cellular,9,jul,294,1,-1,0,unknown,no,13591
cellular,29,jan,55,2,-1,0,unknown,no,28357
cellular,14,jan,233,1,-1,0,unknown,yes,42665
cellular,20,nov,628,1,-1,0,unknown,yes,26251
cellular,2,feb,173,1,-1,0,unknown,no,29158
unknown,4,jun,329,4,-1,0,unknown,no,8911
unknown,21,may,139,1,-1,0,unknown,no,4833
cellular,11,oct,123,2,182,2,failure,no,44977
cellular,7,may,62,6,366,2,failure,no,35172
unknown,14,may,252,3,-1,0,unknown,no,3044
cellular,12,aug,64,2,-1,0,unknown,no,20447
unknown,6,sep,8,1,-1,0,unknown,no,44710
unknown,9,jun,22,17,-1,0,unknown,no,9966
cellular,31,jul,50,2,-1,0,unknown,no,18500
unknown,21,may,786,2,-1,0,unknown,no,4944
unknown,5,jun,93,1,-1,0,unknown,no,9011
telephone,13,may,67,1,365,1,failure,no,37053
unknown,29,may,216,2,-1,0,unknown,no,7427
unknown,14,may,567,3,-1,0,unknown,no,3135
cellular,5,may,80,1,285,1,failure,no,34482
cellular,17,apr,277,2,-1,0,unknown,no,32990
cellular,11,may,52,2,-1,0,unknown,no,36280
cellular,23,mar,248,4,-1,0,unknown,yes,31378
cellular,14,jun,508,1,186,4,success,no,43909
cellular,21,nov,137,2,-1,0,unknown,no,27475
unknown,19,jun,11,1,-1,0,unknown,no,11424
unknown,27,may,130,1,-1,0,unknown,no,6157
cellular,22,aug,209,7,-1,0,unknown,no,22604
unknown,16,jun,24,5,-1,0,unknown,no,10576
unknown,24,aug,11,1,-1,0,unknown,no,44596
cellular,2,feb,182,2,-1,0,unknown,no,29338
cellular,7,aug,51,2,-1,0,unknown,no,19483
cellular,31,jul,6,10,-1,0,unknown,no,18805
unknown,19,jun,118,4,-1,0,unknown,no,11489
cellular,8,aug,229,4,-1,0,unknown,no,20021
telephone,7,may,174,12,-1,0,unknown,no,35583
cellular,29,jul,119,7,-1,0,unknown,no,17515
unknown,7,may,254,1,-1,0,unknown,no,860
cellular,18,nov,290,1,165,2,success,no,24787
cellular,1,jun,110,1,-1,0,unknown,no,39760
cellular,20,apr,430,1,-1,0,unknown,no,33392
cellular,24,jul,117,2,-1,0,unknown,no,16545
telephone,14,may,93,1,-1,0,unknown,no,37771
telephone,15,jul,277,1,-1,0,unknown,no,14625
unknown,2,jun,280,2,-1,0,unknown,no,8328
cellular,1,apr,786,1,135,1,other,no,31475
cellular,16,jul,166,6,-1,0,unknown,no,14967
telephone,30,apr,107,1,80,1,success,no,34073
cellular,26,aug,484,2,-1,0,unknown,no,23054
cellular,13,may,53,3,-1,0,unknown,no,37476
cellular,10,aug,263,1,127,7,failure,yes,44500
unknown,16,may,912,1,-1,0,unknown,yes,3836
unknown,30,may,95,1,-1,0,unknown,no,7646
unknown,28,may,270,4,-1,0,unknown,no,6778
cellular,29,jul,174,3,-1,0,unknown,no,17747
cellular,25,aug,191,5,-1,0,unknown,no,22658
unknown,14,may,343,1,-1,0,unknown,no,3053
cellular,28,jan,214,1,-1,0,unknown,no,27919
cellular,10,jul,270,1,-1,0,unknown,no,13920
cellular,7,sep,337,1,186,1,success,yes,44718
cellular,20,apr,186,3,-1,0,unknown,no,33131
cellular,4,feb,343,1,-1,0,unknown,no,30011
unknown,7,may,165,3,-1,0,unknown,no,1062
unknown,11,jun,203,2,-1,0,unknown,no,10202
cellular,15,may,934,2,368,2,failure,yes,38654
cellular,10,feb,159,1,-1,0,unknown,yes,31023
unknown,14,may,546,1,-1,0,unknown,no,3081
cellular,3,jun,101,1,-1,0,unknown,no,39981
cellular,7,aug,93,4,-1,0,unknown,no,19736
unknown,5,may,262,2,-1,0,unknown,no,126
cellular,27,apr,77,1,-1,0,unknown,no,33839
cellular,19,oct,123,1,-1,0,unknown,no,41875
cellular,15,may,239,2,-1,0,unknown,no,38555
cellular,18,aug,431,6,-1,0,unknown,no,21322
unknown,5,jun,49,1,-1,0,unknown,no,8979
cellular,18,nov,126,2,-1,0,unknown,no,25063
unknown,15,may,116,1,-1,0,unknown,no,3287
telephone,24,jul,101,14,-1,0,unknown,no,16773
unknown,7,may,179,2,-1,0,unknown,no,975
cellular,29,aug,98,2,-1,0,unknown,no,23975
cellular,15,mar,549,5,203,4,failure,no,43296
cellular,18,aug,197,6,-1,0,unknown,no,21234
unknown,5,jun,307,2,-1,0,unknown,no,9139
cellular,2,feb,112,2,-1,0,unknown,no,29351
cellular,20,apr,172,3,-1,0,unknown,no,33502
cellular,28,jul,1096,4,-1,0,unknown,yes,17369
cellular,6,may,827,1,329,9,failure,no,34982
unknown,15,may,184,2,-1,0,unknown,no,3589
unknown,27,may,336,10,-1,0,unknown,no,6482
unknown,2,jun,169,1,-1,0,unknown,no,8163
cellular,13,may,114,1,352,5,failure,no,37182
cellular,14,jul,80,2,-1,0,unknown,no,14260
cellular,17,feb,122,1,92,1,failure,no,31099
cellular,18,jul,71,3,-1,0,unknown,no,15342
cellular,3,feb,179,1,93,1,other,yes,42845
cellular,13,aug,75,1,105,3,success,no,41016
cellular,14,aug,465,2,-1,0,unknown,no,21018
cellular,23,jul,371,1,-1,0,unknown,no,16318
unknown,9,may,121,1,-1,0,unknown,no,1727
telephone,20,nov,65,2,-1,0,unknown,no,26620
cellular,18,jul,269,1,-1,0,unknown,no,15391
cellular,18,may,638,2,-1,0,unknown,yes,39311
cellular,5,may,444,2,-1,0,unknown,no,34649
unknown,8,may,159,3,-1,0,unknown,no,1581
cellular,28,aug,12,24,-1,0,unknown,no,23508
cellular,31,jul,119,6,-1,0,unknown,no,18534
telephone,5,feb,191,5,190,5,other,no,30561
cellular,20,nov,661,1,-1,0,unknown,no,26612
unknown,20,may,199,4,-1,0,unknown,no,4525
cellular,8,may,98,1,-1,0,unknown,no,35779
unknown,7,may,122,2,-1,0,unknown,no,857
cellular,31,jul,114,2,-1,0,unknown,no,18432
cellular,17,nov,182,3,-1,0,unknown,no,24527
unknown,5,may,272,1,-1,0,unknown,no,79
telephone,29,aug,77,7,-1,0,unknown,no,24038
cellular,25,aug,417,4,-1,0,unknown,no,22699
unknown,30,may,159,1,-1,0,unknown,no,7775
cellular,24,jul,58,2,-1,0,unknown,no,16726
cellular,2,jun,350,1,-1,0,unknown,yes,39853
cellular,17,apr,182,2,-1,0,unknown,no,32822
cellular,17,nov,231,1,-1,0,unknown,no,24599
cellular,5,may,1100,3,-1,0,unknown,no,34672
unknown,6,jun,300,5,-1,0,unknown,no,9484
cellular,6,feb,90,6,256,14,failure,no,30600
unknown,7,may,309,2,-1,0,unknown,no,1150
cellular,29,aug,69,21,-1,0,unknown,no,23966
unknown,30,may,35,1,-1,0,unknown,no,7713
cellular,8,may,95,3,-1,0,unknown,no,35658
cellular,25,jul,173,8,-1,0,unknown,no,16894
cellular,18,nov,226,1,-1,0,unknown,no,24891
cellular,25,jul,153,2,-1,0,unknown,no,16889
cellular,3,feb,489,2,271,2,success,no,29631
unknown,27,may,398,3,-1,0,unknown,no,6539
cellular,16,jul,1018,2,-1,0,unknown,yes,14933
unknown,11,jun,587,1,-1,0,unknown,yes,10099
unknown,21,may,86,6,-1,0,unknown,no,4779
telephone,14,jul,167,4,-1,0,unknown,no,14463
cellular,24,apr,65,2,81,3,failure,yes,33799
cellular,7,may,1806,2,287,3,other,yes,35505
cellular,18,may,153,1,-1,0,unknown,no,39082
unknown,19,may,143,1,-1,0,unknown,no,4143
unknown,5,jun,85,1,-1,0,unknown,no,9046
unknown,6,jun,133,3,-1,0,unknown,no,9461
unknown,15,may,257,7,-1,0,unknown,no,3569
unknown,5,may,291,1,-1,0,unknown,no,195
cellular,14,apr,422,4,-1,0,unknown,no,32091
cellular,14,may,291,2,-1,0,unknown,no,37998
unknown,12,may,247,2,-1,0,unknown,no,2226
cellular,28,aug,248,1,-1,0,unknown,no,41326
cellular,14,may,156,2,178,1,failure,no,37937
unknown,16,may,155,3,-1,0,unknown,no,3862
cellular,28,aug,67,19,-1,0,unknown,no,23466
cellular,31,jul,66,34,-1,0,unknown,no,18616
unknown,16,may,601,1,-1,0,unknown,no,3683
unknown,20,jun,41,7,-1,0,unknown,no,12084
cellular,18,may,98,2,-1,0,unknown,no,39135
cellular,29,aug,451,4,-1,0,unknown,no,23997
cellular,17,aug,75,1,-1,0,unknown,no,41099
cellular,15,may,92,4,353,3,failure,no,38667
cellular,13,may,674,1,-1,0,unknown,yes,37331
cellular,30,jan,121,1,240,2,failure,no,28688
cellular,4,may,392,2,91,3,success,yes,34194
cellular,12,aug,266,2,-1,0,unknown,no,40849
cellular,10,jul,184,1,-1,0,unknown,no,13824
cellular,8,apr,393,2,310,1,other,no,31789
unknown,21,may,44,3,-1,0,unknown,no,4962
cellular,13,aug,286,2,-1,0,unknown,no,20810
unknown,29,may,60,2,-1,0,unknown,no,7386
cellular,15,may,140,9,372,4,failure,no,38564
cellular,4,feb,101,1,-1,0,unknown,no,29737
cellular,7,jul,148,3,-1,0,unknown,no,12682
unknown,12,jun,49,2,-1,0,unknown,no,10298
unknown,20,jun,26,4,-1,0,unknown,no,12183
cellular,25,jul,72,3,-1,0,unknown,no,16855
cellular,19,nov,189,1,-1,0,unknown,no,25497
cellular,10,jul,41,1,-1,0,unknown,no,13752
unknown,20,jun,18,11,-1,0,unknown,no,12181
cellular,15,may,157,2,351,5,failure,no,38710
cellular,11,may,96,2,-1,0,unknown,no,36388
unknown,30,may,244,2,-1,0,unknown,no,7753
unknown,16,jun,320,2,-1,0,unknown,no,10609
